"","Cluster","Gene_Clusters","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1478","d","d","GO:0009062","fatty acid catabolic process","12/344","93/23210",1.31906828862863e-08,1.29893909653301e-05,1.11062348021683e-05,"11370/13177/11363/13167/16922/56357/52430/80911/11666/231086/171210/12894",12
"1479","d","d","GO:0006749","glutathione metabolic process","10/344","59/23210",1.48129762455064e-08,1.29893909653301e-05,1.11062348021683e-05,"15926/14775/68312/56615/18024/75475/14863/14862/626327/20655",10
"1480","d","d","GO:0016054","organic acid catabolic process","17/344","213/23210",2.18370259994341e-08,1.29893909653301e-05,1.11062348021683e-05,"11370/13177/11363/13167/16922/56357/52430/80911/58875/12036/18242/11666/231086/171210/12894/107747/67980",17
"1481","d","d","GO:0046395","carboxylic acid catabolic process","17/344","213/23210",2.18370259994341e-08,1.29893909653301e-05,1.11062348021683e-05,"11370/13177/11363/13167/16922/56357/52430/80911/58875/12036/18242/11666/231086/171210/12894/107747/67980",17
"1482","d","d","GO:0044282","small molecule catabolic process","20/344","311/23210",4.78892260035248e-08,1.77102402382017e-05,1.51426719707855e-05,"19062/11370/13177/11363/13167/16922/56357/52430/80911/58875/12036/18242/11666/231086/171210/12894/16548/107747/71755/67980",20
"1483","d","d","GO:0044242","cellular lipid catabolic process","16/344","199/23210",5.13765873866896e-08,1.77102402382017e-05,1.51426719707855e-05,"11370/13177/15926/11363/13167/16922/56357/52430/80911/11666/231086/171210/18753/12894/100340/50877",16
"1484","d","d","GO:0006635","fatty acid beta-oxidation","10/344","67/23210",5.26433641967232e-08,1.77102402382017e-05,1.51426719707855e-05,"11370/13177/11363/13167/56357/52430/80911/11666/231086/12894",10
"1485","d","d","GO:0006575","cellular modified amino acid metabolic process","15/344","174/23210",5.3662626573043e-08,1.77102402382017e-05,1.51426719707855e-05,"109900/15926/11363/14775/68312/56615/18024/75475/12894/107747/14863/14862/14590/626327/20655",15
"1486","d","d","GO:0006631","fatty acid metabolic process","22/344","376/23210",5.45846575007617e-08,1.77102402382017e-05,1.51426719707855e-05,"18984/11370/13177/11363/13167/16922/56357/52430/80911/11666/231086/72999/68312/68041/171210/68631/12894/14077/109672/14726/235623/231326",22
"1487","d","d","GO:0072329","monocarboxylic acid catabolic process","12/344","112/23210",1.08746422010219e-07,3.23429983462059e-05,2.76540243340021e-05,"11370/13177/11363/13167/16922/56357/52430/80911/11666/231086/171210/12894",12
"1488","d","d","GO:0046890","regulation of lipid biosynthetic process","14/344","170/23210",2.63513287447024e-07,7.23445325306484e-05,6.1856276948091e-05,"18984/11370/15926/11363/13167/11666/72999/68041/18753/16867/14077/20845/20655/235623",14
"1489","d","d","GO:0006790","sulfur compound metabolic process","17/344","272/23210",7.32279513716716e-07,0.000186678970318211,0.000159614910546222,"74008/15926/18041/11666/14775/68312/56615/18024/171210/75475/15360/14863/22117/14862/626327/20655/242585",17
"1490","d","d","GO:0016042","lipid catabolic process","18/344","306/23210",8.34049594927696e-07,0.000198448200286463,0.000169677878996168,"11370/13177/15926/11363/13167/16922/56357/52430/80911/11666/105501/231086/171210/18753/12894/100340/50877/71772",18
"1491","d","d","GO:0030258","lipid modification","15/344","218/23210",9.98011653451618e-07,0.000222618974448051,0.000190344459431332,"18984/19062/11370/13177/11363/13167/16922/56357/52430/80911/11666/231086/12894/20652/14077",15
"1492","d","d","GO:0062012","regulation of small molecule metabolic process","19/344","359/23210",2.00347520242245e-06,0.000420611941026218,0.000359633102899237,"18984/19062/11370/107029/11363/13167/269523/11666/72999/20848/68041/16867/12894/14077/16548/20845/17436/20655/235623",19
"1493","d","d","GO:0019216","regulation of lipid metabolic process","18/344","338/23210",3.42037134808026e-06,0.000678183630072137,0.000579862955443549,"54135/18984/22325/11370/15926/11363/13167/11666/72999/68041/18753/16867/12894/14077/20845/216505/20655/235623",18
"1494","d","d","GO:0009611","response to wounding","22/344","495/23210",5.46080789750622e-06,0.00102576965190525,0.000877057179771221,"12568/11891/230824/68750/223255/14775/26400/12576/18024/18015/18753/18810/14066/18438/12306/20971/26401/20655/14726/14609/16476/80748",22
"1495","d","d","GO:0019217","regulation of fatty acid metabolic process","9/344","88/23210",6.34907367338334e-06,0.00113299219701526,0.000968734977849385,"11370/11363/13167/11666/72999/68041/12894/14077/235623",9
"1496","d","d","GO:0032387","negative regulation of intracellular transport","8/344","68/23210",7.31913568204622e-06,0.00124390453567728,0.00106356763620311,"19062/116891/54198/12568/215449/18015/16165/56715",8
"1497","d","d","GO:0046320","regulation of fatty acid oxidation","6/344","35/23210",1.14598851952546e-05,0.00185910592099381,0.00158957929095901,"11370/11363/13167/11666/12894/14077",6
"1498","d","d","GO:0048525","negative regulation of viral process","9/344","97/23210",1.41322684157486e-05,0.00219295939025247,0.00187503185982862,"19062/54198/30960/78781/69550/22670/20846/16476/75339",9
"1499","d","d","GO:0008203","cholesterol metabolic process","10/344","126/23210",1.89019776108684e-05,0.00281088158721623,0.00240336987253981,"18984/11370/11363/72999/20652/15360/11804/20655/14151/235623",10
"1500","d","d","GO:0010565","regulation of cellular ketone metabolic process","10/344","127/23210",2.02516553335037e-05,0.00289112631541099,0.00247198100260325,"11370/11363/13167/11666/72999/68041/12894/14077/20845/235623",10
"1501","d","d","GO:0016032","viral process","15/344","283/23210",2.36231187188112e-05,0.00324272733490143,0.00277260814436574,"19062/54198/30960/269523/22320/13030/78781/12306/13138/69550/22670/20846/13858/16476/75339",15
"1502","d","d","GO:1902652","secondary alcohol metabolic process","10/344","131/23210",2.65110417164787e-05,0.00350436695874491,0.00299631617684491,"18984/11370/11363/72999/20652/15360/11804/20655/14151/235623",10
"1503","d","d","GO:0042304","regulation of fatty acid biosynthetic process","6/344","41/23210",2.94570080534602e-05,0.00375471649081427,0.00321037091530004,"11370/11363/11666/72999/68041/235623",6
"1504","d","d","GO:0006979","response to oxidative stress","18/344","400/23210",3.32776842011401e-05,0.00408767645685538,0.00349505951790233,"382985/11757/15926/18477/11666/76650/223255/14775/56615/18024/18753/18584/22228/26415/53618/20655/13010/16476",18
"1505","d","d","GO:0016125","sterol metabolic process","10/344","135/23210",3.43598469335e-05,0.00408767645685538,0.00349505951790233,"18984/11370/11363/72999/20652/15360/11804/20655/14151/235623",10
"1506","d","d","GO:0043648","dicarboxylic acid metabolic process","8/344","86/23210",4.17010186364086e-05,0.00480099791978523,0.00410496614692525,"107029/109900/15926/16922/18242/76238/107747/17436",8
"1507","d","d","GO:0019058","viral life cycle","12/344","199/23210",4.48292727519414e-05,0.00499986482661497,0.00427500202986441,"19062/54198/30960/269523/22320/13030/78781/12306/69550/22670/13858/75339",12
"1508","d","d","GO:0034599","cellular response to oxidative stress","14/344","268/23210",5.15318988917413e-05,0.00556239908415196,0.00475598205157173,"11757/18477/11666/76650/223255/14775/56615/18024/18753/18584/26415/53618/20655/16476",14
"1509","d","d","GO:0010035","response to inorganic substance","20/344","493/23210",5.29900725304474e-05,0.00556239908415196,0.00475598205157173,"11757/269523/18477/232341/223255/14775/12576/18024/18753/18584/230810/16548/18438/17258/22228/12010/14590/26415/20655/16476",20
"1510","d","d","GO:0044403","symbiont process","16/344","343/23210",5.94593047612701e-05,0.00606315024837065,0.00518413607527585,"19062/54198/30960/269523/22320/14775/13030/78781/12306/13138/69550/22670/20846/13858/16476/75339",16
"1511","d","d","GO:0090181","regulation of cholesterol metabolic process","5/344","29/23210",6.15716819460431e-05,0.00610414813515077,0.00521919023279471,"18984/11370/11363/20655/235623",5
"1512","d","d","GO:1904950","negative regulation of establishment of protein localization","12/344","209/23210",7.19626557782508e-05,0.00694147887763722,0.00593512771269272,"19062/116891/54198/110213/15502/12568/18015/217344/17470/65113/22228/56715",12
"1513","d","d","GO:0006066","alcohol metabolic process","15/344","314/23210",7.72802857675961e-05,0.00725824578696186,0.00620597087092136,"18984/19062/11370/71780/11363/105501/72999/16867/20652/15360/11804/20655/14151/235623/67442",15
"1514","d","d","GO:0042060","wound healing","16/344","360/23210",0.000104597234710643,0.00957198796621244,0.00818427485630646,"11891/230824/68750/14775/12576/18024/18015/18753/18810/14066/12306/20971/26401/14726/14609/80748",16
"1515","d","d","GO:0014044","Schwann cell development","5/344","33/23210",0.000117217599209016,0.0104587402894245,0.0089424689501826,"12568/225608/18015/13138/20655",5
"1516","d","d","GO:0006732","coenzyme metabolic process","15/344","331/23210",0.000138438918125064,0.0119334967232129,0.0102034203891977,"21881/107029/15926/18041/269523/16832/11674/11666/20848/171210/15360/16548/107747/17436/14590",15
"1517","d","d","GO:0019218","regulation of steroid metabolic process","8/344","102/23210",0.000140433416187992,0.0119334967232129,0.0102034203891977,"18984/11370/11363/72999/16867/20845/20655/235623",8
"1518","d","d","GO:1990748","cellular detoxification","5/344","35/23210",0.000156488168949251,0.0129885180227878,0.011105488415762,"18477/68312/18024/14863/20655",5
"1519","d","d","GO:0009266","response to temperature stimulus","10/344","163/23210",0.000166858780531909,0.0132544885378068,0.0113328994620643,"11370/11363/15502/269523/26400/18015/21804/22228/20655/72759",10
"1520","d","d","GO:0042180","cellular ketone metabolic process","11/344","195/23210",0.000167120197310537,0.0132544885378068,0.0113328994620643,"11370/11363/13167/11674/11666/72999/68041/12894/14077/20845/235623",11
"1521","d","d","GO:0008202","steroid metabolic process","14/344","301/23210",0.000175839837468308,0.0136428778244433,0.0116649814375429,"18984/11370/11363/30953/99929/72999/16867/20652/15360/20845/11804/20655/14151/235623",14
"1522","d","d","GO:0043901","negative regulation of multi-organism process","10/344","165/23210",0.000184306753821001,0.0139955490295139,0.0119665236131485,"19062/54198/30960/78781/12306/69550/22670/20846/16476/75339",10
"1523","d","d","GO:0042178","xenobiotic catabolic process","4/344","20/23210",0.000190413640599948,0.0141580475687753,0.012105463686387,"68312/14863/14862/626327",4
"1524","d","d","GO:0051187","cofactor catabolic process","6/344","58/23210",0.000214644354496492,0.014931259300364,0.0127665779038077,"11757/269523/18477/11666/14775/107747",6
"1525","d","d","GO:0051899","membrane depolarization","7/344","82/23210",0.000216797614565045,0.014931259300364,0.0127665779038077,"11666/12289/14805/18438/83997/14609/16476",7
"1526","d","d","GO:1903901","negative regulation of viral life cycle","7/344","82/23210",0.000216797614565045,0.014931259300364,0.0127665779038077,"19062/54198/30960/78781/69550/22670/75339",7
"1527","d","d","GO:0000302","response to reactive oxygen species","11/344","201/23210",0.000217547067419145,0.014931259300364,0.0127665779038077,"11757/18477/223255/14775/18024/18753/18584/22228/26415/20655/16476",11
"1528","d","d","GO:0006644","phospholipid metabolic process","15/344","348/23210",0.000237991821474028,0.0160262794498265,0.0137028458878492,"14465/19062/22325/71780/15926/13167/233575/105501/67216/18753/15360/14077/100340/12752/216505",15
"1529","d","d","GO:0051224","negative regulation of protein transport","11/344","204/23210",0.000247243552885703,0.0163409674120199,0.0139719114973812,"19062/116891/54198/110213/12568/18015/217344/17470/65113/22228/56715",11
"1530","d","d","GO:0016485","protein processing","12/344","239/23210",0.000252824572881905,0.0164060163748276,0.0140275298906152,"12874/56374/70495/12388/11487/76884/14066/12752/12306/12876/76976/230857",12
"1531","d","d","GO:0014037","Schwann cell differentiation","5/344","40/23210",0.000298542404989603,0.0190267472037124,0.0162683163921966,"12568/225608/18015/13138/20655",5
"1532","d","d","GO:1901615","organic hydroxy compound metabolic process","18/344","481/23210",0.000333439636698473,0.0208395086380276,0.0178182700569648,"18984/19062/11370/71780/11363/16832/105501/72999/16867/20652/15360/20845/11804/17069/20655/14151/235623/67442",18
"1533","d","d","GO:0045454","cell redox homeostasis","6/344","63/23210",0.000338663911741553,0.0208395086380276,0.0178182700569648,"11757/18477/66958/14775/18024/69672",6
"1534","d","d","GO:0043270","positive regulation of ion transport","14/344","322/23210",0.000349509958520713,0.0211423905417021,0.0180772412087698,"12934/13167/232341/22320/68312/12289/18753/14805/15980/16867/14077/18438/12306/11932",14
"1535","d","d","GO:0046394","carboxylic acid biosynthetic process","15/344","362/23210",0.000361542937160875,0.0215057790454527,0.0183879469268312,"11370/109900/11363/27053/16832/11674/12036/11666/72999/20848/68041/66447/16548/20845/235623",15
"1536","d","d","GO:0016053","organic acid biosynthetic process","15/344","363/23210",0.000372165300675639,0.0217747206247763,0.018617898302997,"11370/109900/11363/27053/16832/11674/12036/11666/72999/20848/68041/66447/16548/20845/235623",15
"1537","d","d","GO:0045922","negative regulation of fatty acid metabolic process","4/344","24/23210",0.000398530407157778,0.0229412100507437,0.0196152741994974,"11370/11363/13167/72999",4
"1538","d","d","GO:0050792","regulation of viral process","10/344","183/23210",0.000422548072785595,0.0237768370210374,0.0203297549140958,"19062/54198/30960/78781/12306/69550/22670/20846/16476/75339",10
"1539","d","d","GO:0044419","interspecies interaction between organisms","16/344","408/23210",0.000426370851596076,0.0237768370210374,0.0203297549140958,"19062/54198/30960/269523/22320/14775/13030/78781/12306/13138/69550/22670/20846/13858/16476/75339",16
"1540","d","d","GO:0042542","response to hydrogen peroxide","8/344","121/23210",0.000452126999260903,0.0248252501594179,0.0212261728074066,"11757/223255/14775/18024/18753/18584/26415/20655",8
"1541","d","d","GO:0046889","positive regulation of lipid biosynthetic process","7/344","93/23210",0.000470331738335546,0.0254335450624176,0.0217462792573325,"18984/13167/11666/68041/18753/14077/20845",7
"1542","d","d","GO:1903305","regulation of regulated secretory pathway","10/344","186/23210",0.000480169764984076,0.0255779983765398,0.0218697902386306,"20911/12568/11891/22320/215449/19340/380714/16165/68404/56715",10
"1543","d","d","GO:0033539","fatty acid beta-oxidation using acyl-CoA dehydrogenase","3/344","11/23210",0.000487515688135441,0.0255874042787557,0.0218778325062638,"11370/11363/56357",3
"1544","d","d","GO:0000303","response to superoxide","4/344","26/23210",0.000547761452211633,0.0282775123880968,0.0241779382144763,"18477/18024/22228/20655",4
